Table S11. CCM.,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Strain,Habitat,BlmFreq,BlmType,icfA,ccmKLMNO,bicA,cmpABCD,ndhF3-D3-chpY,ndhF4D4-chpX,sbtA,rbcLS,,,,,,,,,,,,,,,,
Synechococcus_sp._KORDI-49,M,9,O,1|s,0|5|0|K0L0M0N0O0,3|s,0|4|1|A0B1C0D0,0|3|1|D1F0Y0,1|3|5|D2F2X1,0|s,1|2|2|L1S1,,,,,,,,,,,,,,,,
Synechococcus_sp._KORDI-52,M,9,O,1|s,0|5|0|K0L0M0N0O0,3|s,0|4|0|A0B0C0D0,0|3|0|D0F0Y0,1|3|6|D3F2X1,0|s,1|2|2|L1S1,,,,,,,,,,,,,,,,
Synechococcus_sp._WH_8016,M,9,O,2|s,0|5|0|K0L0M0N0O0,3|s,0|4|0|A0B0C0D0,0|3|0|D0F0Y0,1|3|5|D2F2X1,0|s,1|2|2|L1S1,,,,,,,,,,,,,,,,
Synechococcus_sp._WH_8102,M,9,O,1|s,0|5|0|K0L0M0N0O0,3|s,0|4|4|A1B2C0D1,0|3|1|D1F0Y0,1|3|5|D2F2X1,0|s,1|2|2|L1S1,,,,,,,,,,,,,,,,
Synechocystis_sp._PCC_6803,F,2,O,2|s,1|5|8|K4L1M1N1O1,4|s,2|4|9|A2B3C2D2,0|3|2|D0F1Y1,1|3|7|D4F2X1,1|s,1|2|2|L1S1,,,,,,,,,,,,,,,,
Trichodesmium_erythraeum_21-75,M,16,F,0|s,1|5|8|K4L1M1N1O1,2|s,0|4|0|A0B0C0D0,0|3|0|D0F0Y0,1|3|4|D1F2X1,0|s,1|2|1|L0S1,,,,,,,,,,,,,,,,
Trichodesmium_erythraeum_IMS101,M,16,F,0|s,1|5|8|K4L1M1N1O1,2|s,0|4|0|A0B0C0D0,0|3|0|D0F0Y0,1|3|4|D1F2X1,0|s,1|2|2|L1S1,,,,,,,,,,,,,,,,
Xenococcus_sp._PCC_7305,M,0,N,1|s,1|5|8|K4L1M1N1O1,6|s,0|4|5|A1B3C0D1,0|3|2|D0F1Y1,1|3|6|D3F2X1,1|s,1|2|2|L1S1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
